account_id,ticket_count_x,ticket_bucket_x,usage_avg_min,usage_bucket_x,error_sum,error_bucket_x,satisfaction_avg,satisfaction_bucket_x,churn_date_x,reason_code_x,feedback_text_x,last12_ticket_count,last12_usage_avg_min,last12_error_sum,last12_satisfaction_avg,last12_ticket_bucket,last12_usage_bucket,last12_error_bucket,last12_satisfaction_bucket,churn_flag_x,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_y,Unnamed: 0,churn_event_id,churn_date_y,reason_code_y,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text_y,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,usage_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count_x,is_beta_feature,usage_duration_min_x,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score_x,escalation_flag,ticket_month,ticket_count_y,ticket_bucket_y,satisfaction_score_y,satisfaction_bucket_y,usage_duration_min_y,usage_bucket_y,error_count_y,error_bucket_y,ticket_month_int,churn_month_int,months_before_churn,error_count,usage_duration_min,satisfaction_score,reference_date,reference_month_int,months_before_reference
A-02cd81,3,Elevated,41.61666666666667,stable usage,0,No Errors,3.0,Neutral,2024-04-30,pricing,none,2.0,41.61666666666667,0.0,2.5,Stable,stable usage,No Errors,Neutral,1,Company_76,HealthTech,IN,2024-03-28,other,Basic,44,False,False,296,,,,,,,,,S-f6f97e,2024-06-29,2024-08-03,Pro,44,2156,25872,False,False,False,True,annual,True,U-11d500,2024-07-31,feature_5,11,2497,,False,,T-eb6b8e,2024-07-10,2024-07-10 09:00:00,9.0,high,99,,True,,,,,,,,,,654,,,0.0,41.61666666666667,4.0,2024-12-31,659.0,-5.0
A-4c38bc,3,Elevated,86.66666666666667,dependency stress,0,No Errors,2.333333333333333,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,285,,,,,,,,,S-9a7851,2024-12-27,2024-12-28,Pro,36,1764,21168,False,False,False,True,annual,True,U-a474ed,2023-03-30,feature_22,13,5200,,False,,T-7a48cd,2024-07-27,2024-07-29 18:00:00,66.0,medium,37,,False,,,,,,,,,,654,,,0.0,86.66666666666667,4.0,2024-12-31,659.0,-5.0
A-4e44e8,3,Elevated,59.20000000000001,stable usage,0,No Errors,3.333333333333333,Satisfied,2024-10-11,budget,switched to competitor,1.0,59.2,0.0,3.0,Stable,stable usage,No Errors,Neutral,1,Company_22,DevTools,US,2024-08-20,ads,Enterprise,3,False,True,236,,,,,,,,,S-ed4c45,2024-09-15,2024-09-21,Enterprise,78,15522,186264,False,False,False,True,monthly,True,U-51cbde,2024-05-12,feature_16,16,3552,,False,,T-673852,2024-09-15,2024-09-15 02:00:00,2.0,low,10,,False,,,,,,,,,,656,,,0.0,59.2,3.0,2024-12-31,659.0,-3.0
A-4ef964,3,Elevated,4.8,disengaged,0,No Errors,2.6666666666666665,Neutral,2024-06-19,budget,too expensive,1.0,4.8,0.0,0.0,Stable,disengaged,No Errors,Extremely Unhappy,1,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,301,,,,,,,,,S-eb23dd,2024-09-27,2024-10-29,Basic,38,722,8664,False,False,False,True,monthly,True,U-91b2cd,2024-12-04,feature_39,12,288,,False,,T-22582a,2024-11-25,2024-11-27 17:00:00,65.0,medium,151,,False,,,,,,,,,,658,,,0.0,4.8,5.0,2024-12-31,659.0,-1.0
A-51ec1b,3,Elevated,36.833333333333336,inconsistent,0,No Errors,3.333333333333333,Satisfied,2023-12-09,unknown,too expensive,2.0,36.833333333333336,0.0,5.0,Stable,inconsistent,No Errors,Very Satisfied,1,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,False,289,,,,,,,,,S-783131,2024-10-03,2024-11-27,Enterprise,7,1393,16716,False,False,False,True,annual,True,U-c463f2,2023-06-10,feature_19,10,2210,,False,,T-f73830,2024-09-11,2024-09-13 23:00:00,71.0,low,174,,True,,,,,,,,,,656,,,0.0,36.833333333333336,0.0,2024-12-31,659.0,-3.0
A-af0cd2,3,Elevated,16.1,disengaged,3,Low Errors,0.0,Extremely Unhappy,2023-10-26,unknown,switched to competitor,1.0,16.1,1.0,0.0,Stable,disengaged,Low Errors,Extremely Unhappy,1,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,197,,,,,,,,,S-8bfab5,2024-05-30,2024-12-14,Pro,19,931,11172,False,False,False,True,monthly,True,U-f9c641,2024-06-29,feature_3,6,966,,False,,T-4dd126,2024-06-27,2024-06-28 12:00:00,36.0,medium,123,,False,,,,,,,,,,653,,,1.0,16.1,0.0,2024-12-31,659.0,-6.0
A-ad3abd,3,Elevated,103.95,dependency stress,9,Medium Errors,2.0,Unhappy,2023-07-12,competitor,none,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,317,,,,,,,,,S-1d081a,2023-05-10,2024-07-20,Pro,44,2156,25872,False,False,False,True,annual,True,U-f4d0ae,2024-05-03,feature_11,11,6237,,False,,T-7c2d38,2024-11-03,2024-11-03 01:00:00,1.0,high,35,,False,,,,,,,,,,658,,,3.0,103.95,0.0,2024-12-31,659.0,-1.0
A-ad296b,3,Elevated,17.266666666666666,disengaged,0,No Errors,3.6666666666666665,Satisfied,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_112,DevTools,AU,2024-07-15,event,Pro,38,False,False,171,,,,,,,,,S-0f0d3a,2024-11-16,2024-11-20,Basic,38,722,8664,False,False,False,True,annual,True,U-ddcbdc,2023-03-22,feature_39,2,1036,,False,,T-ef0a78,2024-09-09,2024-09-10 14:00:00,38.0,medium,81,,False,,,,,,,,,,656,,,0.0,17.266666666666666,3.0,2024-12-31,659.0,-3.0
A-ac85cd,3,Elevated,18.55,disengaged,3,Low Errors,2.333333333333333,Neutral,2024-10-20,features,none,5.0,18.55,5.0,2.2,High Risk,disengaged,Low Errors,Neutral,1,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,119,,,,,,,,,S-0cb6ed,2024-11-09,2024-12-18,Pro,53,2597,31164,False,False,False,True,annual,True,U-babf31,2023-12-04,feature_40,7,1113,,False,,T-7b13df,2024-08-01,2024-08-01 23:00:00,23.0,low,35,,False,,,,,,,,,,655,,,1.0,18.55,0.0,2024-12-31,659.0,-4.0
A-9077b0,3,Elevated,20.2,disengaged,0,No Errors,4.333333333333333,Very Satisfied,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_41,HealthTech,US,2024-08-25,ads,Basic,2,False,False,229,,,,,,,,,S-556071,2024-12-20,2024-12-30,Pro,63,0,0,True,False,False,True,monthly,True,U-523ad7,2023-07-03,feature_5,6,1212,,False,,T-11b816,2024-09-07,2024-09-07 02:00:00,2.0,urgent,180,,False,,,,,,,,,,656,,,0.0,20.2,3.0,2024-12-31,659.0,-3.0
A-8bde0c,3,Elevated,28.33333333333333,inconsistent,0,No Errors,2.6666666666666665,Neutral,2024-11-28,features,missing features,3.0,28.33333333333333,0.0,2.6666666666666665,Elevated,inconsistent,No Errors,Neutral,1,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,381,,,,,,,,,S-ff9bde,2024-12-20,2024-12-22,Pro,12,588,7056,False,False,False,True,monthly,True,U-3d0a5d,2023-11-04,feature_12,10,1700,,False,,T-fb798a,2024-11-07,2024-11-07 09:00:00,9.0,medium,64,,False,,,,,,,,,,658,,,0.0,28.33333333333333,0.0,2024-12-31,659.0,-1.0
A-8bde0c,3,Elevated,28.33333333333333,inconsistent,0,No Errors,2.6666666666666665,Neutral,2024-11-28,features,missing features,3.0,28.33333333333333,0.0,2.6666666666666665,Elevated,inconsistent,No Errors,Neutral,1,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,382,,,,,,,,,S-ff9bde,2024-12-20,2024-12-22,Pro,12,588,7056,False,False,False,True,monthly,True,U-3d0a5d,2023-11-04,feature_12,10,1700,,False,,T-0aca85,2024-07-08,2024-07-08 13:00:00,13.0,medium,153,,False,,,,,,,,,,654,,,0.0,28.33333333333333,4.0,2024-12-31,659.0,-5.0
A-592832,3,Elevated,13.4,disengaged,0,No Errors,1.6666666666666667,Unhappy,2024-10-04,support,switched to competitor,2.0,13.4,0.0,2.5,Stable,disengaged,No Errors,Neutral,1,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,249,,,,,,,,,S-f86bcf,2024-12-02,2024-12-03,Pro,44,2156,25872,False,False,False,True,annual,False,U-a29711,2023-05-26,feature_32,2,804,,False,,T-187648,2024-10-27,2024-10-28 17:00:00,41.0,medium,51,,False,,,,,,,,,,657,,,0.0,13.4,0.0,2024-12-31,659.0,-2.0
A-9affe6,3,Elevated,43.95000000000001,stable usage,0,No Errors,1.0,Extremely Unhappy,2024-01-12,features,missing features,1.0,43.95,0.0,3.0,Stable,stable usage,No Errors,Neutral,1,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,359,,,,,,,,,S-14f39f,2024-06-22,2024-12-10,Basic,19,361,4332,False,False,False,True,monthly,True,U-ef2803,2024-07-27,feature_19,9,2637,,False,,T-5a8cb8,2024-08-19,2024-08-21 16:00:00,64.0,low,51,,False,,,,,,,,,,655,,,0.0,43.95,0.0,2024-12-31,659.0,-4.0
A-977ca0,3,Elevated,10.800000000000002,disengaged,0,No Errors,1.3333333333333333,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,255,,,,,,,,,S-dfbd79,2024-11-24,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,True,U-ff2e6a,2024-09-15,feature_25,6,648,,False,,T-cc11bd,2024-11-21,2024-11-23 16:00:00,64.0,urgent,152,,False,,,,,,,,,,658,,,0.0,10.8,4.0,2024-12-31,659.0,-1.0
A-4ae22a,3,Elevated,107.25,dependency stress,9,Medium Errors,1.0,Extremely Unhappy,2024-07-20,pricing,none,1.0,107.25,3.0,3.0,Stable,dependency stress,Low Errors,Neutral,1,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,397,,,,,,,,,S-a87c2f,2024-05-28,2024-10-14,Enterprise,28,5572,66864,False,False,False,True,annual,False,U-3c1ea7,2023-12-27,feature_29,11,6435,,True,,T-b43b6a,2024-08-09,2024-08-09 09:00:00,9.0,urgent,10,,False,,,,,,,,,,655,,,3.0,107.25,0.0,2024-12-31,659.0,-4.0
A-94f8c9,3,Elevated,38.56666666666667,inconsistent,3,Low Errors,3.333333333333333,Satisfied,2024-05-02,budget,none,2.0,38.56666666666667,2.0,5.0,Stable,inconsistent,Low Errors,Very Satisfied,1,Company_51,HealthTech,US,2024-03-29,other,Basic,13,False,False,378,,,,,,,,,S-525d6b,2024-04-17,2024-05-29,Enterprise,13,0,0,True,False,False,True,monthly,True,U-5ca389,2024-02-24,feature_35,13,2314,,True,,T-c0ce04,2024-08-30,2024-09-01 03:00:00,51.0,urgent,29,,False,,,,,,,,,,655,,,1.0,38.56666666666667,0.0,2024-12-31,659.0,-4.0
A-7da956,3,Elevated,61.04999999999999,engaged,9,Medium Errors,1.6666666666666667,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,327,,,,,,,,,S-632337,2024-09-26,2024-12-29,Enterprise,14,2786,33432,False,False,False,True,monthly,True,U-465daa,2024-07-23,feature_21,11,3663,,False,,T-fcd539,2024-07-12,2024-07-12 21:00:00,21.0,urgent,97,,False,,,,,,,,,,654,,,3.0,61.05,0.0,2024-12-31,659.0,-5.0
A-7c4956,3,Elevated,65.68333333333334,engaged,3,Low Errors,1.3333333333333333,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,232,,,,,,,,,S-06e837,2023-12-17,2024-03-29,Basic,9,0,0,True,False,False,True,annual,True,U-13eb09,2023-02-12,feature_19,7,3941,,False,,T-68c8a6,2024-09-23,2024-09-23 19:00:00,19.0,high,34,,False,,,,,,,,,,656,,,1.0,65.68333333333334,0.0,2024-12-31,659.0,-3.0
A-7c4956,3,Elevated,65.68333333333334,engaged,3,Low Errors,1.3333333333333333,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,233,,,,,,,,,S-06e837,2023-12-17,2024-03-29,Basic,9,0,0,True,False,False,True,annual,True,U-13eb09,2023-02-12,feature_19,7,3941,,False,,T-2fc301,2024-06-10,2024-06-10 11:00:00,11.0,high,102,,False,,,,,,,,,,653,,,1.0,65.68333333333334,4.0,2024-12-31,659.0,-6.0
A-7988d1,3,Elevated,81.5,dependency stress,0,No Errors,4.333333333333333,Very Satisfied,2024-06-19,competitor,too expensive,4.0,81.5,0.0,4.5,Elevated,dependency stress,No Errors,Very Satisfied,1,Company_90,Cybersecurity,US,2023-12-20,other,Basic,33,False,False,230,,,,,,,,,S-f4019e,2024-09-28,2024-11-16,Basic,33,627,7524,False,False,False,True,monthly,False,U-1bacde,2024-03-29,feature_32,10,4890,,False,,T-c30d17,2024-09-07,2024-09-07 09:00:00,9.0,low,104,,False,,,,,,,,,,656,,,0.0,81.5,5.0,2024-12-31,659.0,-3.0
A-7988d1,3,Elevated,81.5,dependency stress,0,No Errors,4.333333333333333,Very Satisfied,2024-06-19,competitor,too expensive,4.0,81.5,0.0,4.5,Elevated,dependency stress,No Errors,Very Satisfied,1,Company_90,Cybersecurity,US,2023-12-20,other,Basic,33,False,False,231,,,,,,,,,S-f4019e,2024-09-28,2024-11-16,Basic,33,627,7524,False,False,False,True,monthly,False,U-1bacde,2024-03-29,feature_32,10,4890,,False,,T-20a128,2024-11-26,2024-11-27 21:00:00,45.0,urgent,31,,False,,,,,,,,,,658,,,0.0,81.5,3.0,2024-12-31,659.0,-1.0
A-6c093d,3,Elevated,36.75,inconsistent,6,Medium Errors,1.6666666666666667,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,310,,,,,,,,,S-8b9deb,2024-09-12,2024-11-01,Pro,7,343,4116,False,False,False,True,monthly,True,U-c66d07,2024-10-17,feature_35,15,2205,,True,,T-161f9c,2024-07-11,2024-07-12 03:00:00,27.0,high,6,,False,,,,,,,,,,654,,,2.0,36.75,0.0,2024-12-31,659.0,-5.0
A-726cfa,3,Elevated,86.66666666666667,dependency stress,0,No Errors,2.6666666666666665,Neutral,2024-08-08,support,too expensive,2.0,86.66666666666667,0.0,2.0,Stable,dependency stress,No Errors,Unhappy,1,Company_82,DevTools,US,2023-07-01,partner,Pro,11,False,False,288,,,,,,,,,S-afed2d,2024-05-30,2024-12-12,Pro,11,539,6468,False,False,False,True,annual,True,U-779058,2023-11-03,feature_35,10,5200,,True,,T-0e39f9,2024-08-05,2024-08-05 09:00:00,9.0,high,93,,False,,,,,,,,,,655,,,0.0,86.66666666666667,4.0,2024-12-31,659.0,-4.0
A-6a7c9d,3,Elevated,22.133333333333336,disengaged,3,Low Errors,2.6666666666666665,Neutral,2024-11-21,support,too expensive,4.0,22.133333333333333,4.0,1.5,Elevated,disengaged,Low Errors,Unhappy,1,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,196,,,,,,,,,S-8013f6,2024-12-11,2024-12-20,Basic,47,893,10716,False,False,False,True,monthly,True,U-4894c7,2023-11-11,feature_28,8,1328,,False,,T-990f20,2024-08-15,2024-08-16 04:00:00,28.0,medium,42,,False,,,,,,,,,,655,,,1.0,22.133333333333333,3.0,2024-12-31,659.0,-4.0
A-0a282f,3,Elevated,21.0,disengaged,0,No Errors,4.666666666666667,Very Satisfied,2024-10-06,features,switched to competitor,3.0,21.0,0.0,4.666666666666667,Elevated,disengaged,No Errors,Very Satisfied,1,Company_2,DevTools,US,2024-08-27,organic,Basic,1,False,False,116,,,,,,,,,S-ce5450,2024-12-25,2024-12-28,Pro,8,0,0,True,False,False,True,annual,True,U-f6576a,2024-12-20,feature_12,6,1260,,False,,T-fa9585,2024-10-26,2024-10-26 18:00:00,18.0,medium,144,,False,,,,,,,,,,657,,,0.0,21.0,4.0,2024-12-31,659.0,-2.0
A-089363,3,Elevated,70.53333333333333,engaged,3,Low Errors,3.6666666666666665,Satisfied,2023-11-27,pricing,switched to competitor,1.0,70.53333333333333,1.0,4.0,Stable,engaged,Low Errors,Satisfied,1,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,360,,,,,,,,,S-00837c,2024-11-15,2024-11-27,Enterprise,43,8557,102684,False,False,False,True,annual,False,U-dfd37a,2024-11-20,feature_12,8,4232,,True,,T-46e5ce,2024-09-06,2024-09-08 11:00:00,59.0,high,46,,False,,,,,,,,,,656,,,1.0,70.53333333333333,4.0,2024-12-31,659.0,-3.0
A-0f3e88,3,Elevated,64.86666666666666,engaged,6,Medium Errors,3.0,Neutral,2024-08-11,budget,missing features,2.0,64.86666666666666,4.0,2.5,Stable,engaged,Low Errors,Neutral,1,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,226,,,,,,,,,S-5eaab8,2024-12-11,2024-12-23,Pro,7,343,4116,False,False,False,True,monthly,False,U-d11cfd,2023-09-03,feature_27,7,3892,,False,,T-d5e12f,2024-10-17,2024-10-17 19:00:00,19.0,urgent,93,,False,,,,,,,,,,657,,,2.0,64.86666666666666,4.0,2024-12-31,659.0,-2.0
A-0f3e88,3,Elevated,64.86666666666666,engaged,6,Medium Errors,3.0,Neutral,2024-08-11,budget,missing features,2.0,64.86666666666666,4.0,2.5,Stable,engaged,Low Errors,Neutral,1,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,227,,,,,,,,,S-5eaab8,2024-12-11,2024-12-23,Pro,7,343,4116,False,False,False,True,monthly,False,U-d11cfd,2023-09-03,feature_27,7,3892,,False,,T-e771c5,2024-07-28,2024-07-30 17:00:00,65.0,low,4,,False,,,,,,,,,,654,,,2.0,64.86666666666666,0.0,2024-12-31,659.0,-5.0
A-0e966d,3,Elevated,89.93333333333334,dependency stress,9,Medium Errors,3.0,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,294,,,,,,,,,S-62c824,2024-11-26,2024-11-30,Basic,11,209,2508,False,False,False,True,annual,True,U-51a7d3,2023-04-07,feature_7,19,5396,,False,,T-f97a8b,2024-09-11,2024-09-11 22:00:00,22.0,medium,100,,True,,,,,,,,,,656,,,3.0,89.93333333333334,5.0,2024-12-31,659.0,-3.0
A-f19409,3,Elevated,121.33333333333331,dependency stress,0,No Errors,1.3333333333333333,Unhappy,2023-05-25,features,too expensive,2.0,121.33333333333331,0.0,0.0,Stable,dependency stress,No Errors,Extremely Unhappy,1,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,142,,,,,,,,,S-85796b,2024-08-27,2024-10-31,Enterprise,23,4577,54924,False,False,False,True,monthly,True,U-024c31,2023-07-20,feature_32,14,7280,,True,,T-84717f,2024-11-12,2024-11-12 01:00:00,1.0,urgent,90,,False,,,,,,,,,,658,,,0.0,121.33333333333331,4.0,2024-12-31,659.0,-1.0
A-f45426,3,Elevated,1.5166666666666666,disengaged,0,No Errors,1.3333333333333333,Unhappy,2024-11-13,pricing,switched to competitor,2.0,1.5166666666666666,0.0,2.0,Stable,disengaged,No Errors,Unhappy,1,Company_172,HealthTech,US,2024-08-05,organic,Basic,9,False,False,355,,,,,,,,,S-79bb4c,2024-09-21,2024-11-03,Pro,11,539,6468,False,False,False,True,annual,False,U-6fb1cb,2024-10-19,feature_36,13,91,,False,,T-05fd42,2024-08-24,2024-08-25 14:00:00,38.0,urgent,38,,False,,,,,,,,,,655,,,0.0,1.5166666666666666,4.0,2024-12-31,659.0,-4.0
A-faa28c,4,Elevated,81.9,dependency stress,0,No Errors,3.5,Satisfied,2024-08-20,features,none,4.0,81.9,0.0,4.5,Elevated,dependency stress,No Errors,Very Satisfied,1,Company_91,HealthTech,US,2024-01-30,organic,Enterprise,48,False,False,173,,,,,,,,,S-de9ce0,2024-08-06,2024-12-26,Enterprise,48,9552,114624,False,False,False,True,annual,True,U-ac502f,2024-08-09,feature_25,13,4914,,False,,T-20af37,2024-10-30,2024-11-01 06:00:00,54.0,low,174,,False,,,,,,,,,,657,,,0.0,81.9,0.0,2024-12-31,659.0,-2.0
A-f5641b,4,Elevated,81.95,dependency stress,4,Low Errors,1.5,Unhappy,2024-06-17,features,too expensive,2.0,81.95,2.0,1.5,Stable,dependency stress,Low Errors,Unhappy,1,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,419,,,,,,,,,S-966a44,2024-04-21,2024-07-22,Enterprise,31,6169,74028,False,True,True,True,monthly,True,U-544a1f,2024-04-25,feature_16,11,4917,,False,,T-519a0a,2024-08-09,2024-08-11 14:00:00,62.0,medium,132,,False,,,,,,,,,,655,,,1.0,81.95,0.0,2024-12-31,659.0,-4.0
A-f5641b,4,Elevated,81.95,dependency stress,4,Low Errors,1.5,Unhappy,2024-06-17,features,too expensive,2.0,81.95,2.0,1.5,Stable,dependency stress,Low Errors,Unhappy,1,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,420,,,,,,,,,S-966a44,2024-04-21,2024-07-22,Enterprise,31,6169,74028,False,True,True,True,monthly,True,U-544a1f,2024-04-25,feature_16,11,4917,,False,,T-b3feb3,2024-09-14,2024-09-16 21:00:00,69.0,high,121,,True,,,,,,,,,,656,,,1.0,81.95,3.0,2024-12-31,659.0,-3.0
A-f51f16,4,Elevated,97.4,dependency stress,20,High Errors,1.5,Unhappy,2024-12-07,competitor,too expensive,1.0,97.4,5.0,0.0,Stable,dependency stress,Low Errors,Extremely Unhappy,1,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,365,,,,,,,,,S-b120fb,2024-04-01,2024-08-23,Pro,1,49,588,False,False,False,True,annual,False,U-25b1ec,2024-11-11,feature_30,12,5844,,False,,T-9656b4,2024-07-10,2024-07-12 10:00:00,58.0,urgent,172,,False,,,,,,,,,,654,,,5.0,97.4,0.0,2024-12-31,659.0,-5.0
A-0651a4,4,Elevated,44.0,stable usage,4,Low Errors,2.0,Unhappy,2024-12-25,support,too expensive,4.0,44.0,4.0,4.0,Elevated,stable usage,Low Errors,Satisfied,1,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,271,,,,,,,,,S-d44088,2024-12-21,2024-12-23,Pro,16,0,0,True,False,False,True,annual,True,U-96be19,2024-04-23,feature_14,11,2640,,False,,T-2b5ff8,2024-09-12,2024-09-14 18:00:00,66.0,high,32,,False,,,,,,,,,,656,,,1.0,44.0,5.0,2024-12-31,659.0,-3.0
A-700ade,4,Elevated,87.45,dependency stress,12,High Errors,3.5,Satisfied,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,228,,,,,,,,,S-1e15d1,2024-11-17,2024-12-31,Pro,25,1225,14700,False,False,False,True,annual,True,U-b6ed3c,2023-11-13,feature_32,11,5247,,False,,T-88c429,2024-11-03,2024-11-04 02:00:00,26.0,urgent,22,,False,,,,,,,,,,658,,,3.0,87.45,0.0,2024-12-31,659.0,-1.0
A-6f8ad2,4,Elevated,97.93333333333334,dependency stress,4,Low Errors,3.25,Satisfied,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,395,,,,,,,,,S-c08805,2024-09-03,2024-10-03,Pro,18,882,10584,False,False,False,True,annual,True,U-e12cb2,2023-10-03,feature_33,13,5876,,False,,T-c59f77,2024-11-30,2024-12-01 02:00:00,26.0,medium,8,,False,,,,,,,,,,658,,,1.0,97.93333333333334,0.0,2024-12-31,659.0,-1.0
A-6f8ad2,4,Elevated,97.93333333333334,dependency stress,4,Low Errors,3.25,Satisfied,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_57,EdTech,IN,2024-07-09,organic,Basic,1,False,False,396,,,,,,,,,S-c08805,2024-09-03,2024-10-03,Pro,18,882,10584,False,False,False,True,annual,True,U-e12cb2,2023-10-03,feature_33,13,5876,,False,,T-de7b56,2024-11-15,2024-11-17 11:00:00,59.0,medium,3,,False,,,,,,,,,,658,,,1.0,97.93333333333334,5.0,2024-12-31,659.0,-1.0
A-781cc0,4,Elevated,51.333333333333336,stable usage,0,No Errors,2.75,Neutral,2024-12-09,budget,too expensive,6.0,51.333333333333336,0.0,2.6666666666666665,High Risk,stable usage,No Errors,Neutral,1,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,177,,,,,,,,,S-d32441,2024-09-19,2024-11-24,Enterprise,12,2388,28656,False,False,False,True,annual,True,U-3ef339,2024-09-03,feature_23,11,3080,,False,,T-bde8aa,2024-08-01,2024-08-02 07:00:00,31.0,high,133,,False,,,,,,,,,,655,,,0.0,51.333333333333336,0.0,2024-12-31,659.0,-4.0
A-781cc0,4,Elevated,51.333333333333336,stable usage,0,No Errors,2.75,Neutral,2024-12-09,budget,too expensive,6.0,51.333333333333336,0.0,2.6666666666666665,High Risk,stable usage,No Errors,Neutral,1,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,178,,,,,,,,,S-d32441,2024-09-19,2024-11-24,Enterprise,12,2388,28656,False,False,False,True,annual,True,U-3ef339,2024-09-03,feature_23,11,3080,,False,,T-f45502,2024-08-17,2024-08-19 16:00:00,64.0,high,120,,False,,,,,,,,,,655,,,0.0,51.333333333333336,5.0,2024-12-31,659.0,-4.0
A-702032,4,Elevated,46.583333333333336,stable usage,0,No Errors,1.5,Unhappy,2024-04-18,features,switched to competitor,2.0,46.583333333333336,0.0,0.0,Stable,stable usage,No Errors,Extremely Unhappy,1,Company_186,HealthTech,US,2023-10-03,ads,Pro,28,False,False,179,,,,,,,,,S-9b12da,2024-12-13,2024-12-21,Pro,28,1372,16464,False,False,False,True,annual,True,U-1c7a4c,2024-10-26,feature_10,13,2795,,False,,T-ff4462,2024-07-23,2024-07-23 03:00:00,3.0,high,140,,False,,,,,,,,,,654,,,0.0,46.583333333333336,0.0,2024-12-31,659.0,-5.0
A-702032,4,Elevated,46.583333333333336,stable usage,0,No Errors,1.5,Unhappy,2024-04-18,features,switched to competitor,2.0,46.583333333333336,0.0,0.0,Stable,stable usage,No Errors,Extremely Unhappy,1,Company_186,HealthTech,US,2023-10-03,ads,Pro,28,False,False,180,,,,,,,,,S-9b12da,2024-12-13,2024-12-21,Pro,28,1372,16464,False,False,False,True,annual,True,U-1c7a4c,2024-10-26,feature_10,13,2795,,False,,T-519f79,2024-07-09,2024-07-09 13:00:00,13.0,low,176,,False,,,,,,,,,,654,,,0.0,46.583333333333336,3.0,2024-12-31,659.0,-5.0
