churn_event_id,account_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,subscription_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,usage_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count_x,is_beta_feature,usage_duration_min_x,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score_x,escalation_flag,ticket_month,ticket_count,ticket_bucket,satisfaction_score_y,satisfaction_bucket,usage_duration_min_y,usage_bucket,error_count_y,error_bucket
C-366a49,A-0baac2,2024-12-24,unknown,68.65,False,False,False,switched to competitor,S-33df6f,2024-12-11,2024-12-12,Enterprise,14,2786,33432,False,False,False,True,monthly,True,U-5f01de,2024-10-31,feature_40,7,483,1,False,8.05,T-ebb149,2024-09-14,2024-09-15 16:00:00,40.0,high,154,5.0,False,2024-09,6,High Risk,2.1666666666666665,Neutral,8.05,disengaged,6,Medium Errors
C-366a49,A-0baac2,2024-12-24,unknown,68.65,False,False,False,switched to competitor,S-33df6f,2024-12-11,2024-12-12,Enterprise,14,2786,33432,False,False,False,True,monthly,True,U-5f01de,2024-10-31,feature_40,7,483,1,False,8.05,T-0c9c88,2024-07-10,2024-07-12 05:00:00,53.0,high,89,5.0,False,2024-07,6,High Risk,2.1666666666666665,Neutral,8.05,disengaged,6,Medium Errors
C-366a49,A-0baac2,2024-12-24,unknown,68.65,False,False,False,switched to competitor,S-33df6f,2024-12-11,2024-12-12,Enterprise,14,2786,33432,False,False,False,True,monthly,True,U-5f01de,2024-10-31,feature_40,7,483,1,False,8.05,T-7a95e0,2023-12-16,2023-12-16 07:00:00,7.0,low,54,0.0,False,2023-12,6,High Risk,2.1666666666666665,Neutral,8.05,disengaged,6,Medium Errors
C-366a49,A-0baac2,2024-12-24,unknown,68.65,False,False,False,switched to competitor,S-33df6f,2024-12-11,2024-12-12,Enterprise,14,2786,33432,False,False,False,True,monthly,True,U-5f01de,2024-10-31,feature_40,7,483,1,False,8.05,T-c248c0,2024-06-05,2024-06-07 11:00:00,59.0,high,54,3.0,False,2024-06,6,High Risk,2.1666666666666665,Neutral,8.05,disengaged,6,Medium Errors
C-62e7a3,A-ac85cd,2024-10-20,features,83.94,False,False,False,none,S-0cb6ed,2024-11-09,2024-12-18,Pro,53,2597,31164,False,False,False,True,annual,True,U-babf31,2023-12-04,feature_40,7,1113,1,False,18.55,T-8a14a4,2023-11-19,2023-11-21 13:00:00,61.0,medium,128,3.0,False,2023-11,3,Elevated,2.3333333333333335,Neutral,18.55,disengaged,3,Low Errors
C-62e7a3,A-ac85cd,2024-10-20,features,83.94,False,False,False,none,S-0cb6ed,2024-11-09,2024-12-18,Pro,53,2597,31164,False,False,False,True,annual,True,U-babf31,2023-12-04,feature_40,7,1113,1,False,18.55,T-7b13df,2024-08-01,2024-08-01 23:00:00,23.0,low,35,0.0,False,2024-08,3,Elevated,2.3333333333333335,Neutral,18.55,disengaged,3,Low Errors
C-62e7a3,A-ac85cd,2024-10-20,features,83.94,False,False,False,none,S-0cb6ed,2024-11-09,2024-12-18,Pro,53,2597,31164,False,False,False,True,annual,True,U-babf31,2023-12-04,feature_40,7,1113,1,False,18.55,T-e17f8c,2024-02-02,2024-02-02 17:00:00,17.0,low,66,4.0,False,2024-02,3,Elevated,2.3333333333333335,Neutral,18.55,disengaged,3,Low Errors
C-f3aca2,A-439b2f,2024-11-18,features,0.0,False,False,False,switched to competitor,S-94cfff,2024-04-16,2024-05-18,Pro,22,0,0,True,False,False,True,annual,True,U-6f4e83,2024-06-20,feature_24,5,2560,0,False,42.666666666666664,T-970c6c,2024-12-12,2024-12-12 20:00:00,20.0,urgent,123,0.0,False,2024-12,3,Elevated,0.0,Extremely Unhappy,42.666666666666664,stable usage,0,No Errors
C-f3aca2,A-439b2f,2024-11-18,features,0.0,False,False,False,switched to competitor,S-94cfff,2024-04-16,2024-05-18,Pro,22,0,0,True,False,False,True,annual,True,U-6f4e83,2024-06-20,feature_24,5,2560,0,False,42.666666666666664,T-85c450,2023-01-05,2023-01-05 05:00:00,5.0,low,67,0.0,False,2023-01,3,Elevated,0.0,Extremely Unhappy,42.666666666666664,stable usage,0,No Errors
C-f3aca2,A-439b2f,2024-11-18,features,0.0,False,False,False,switched to competitor,S-94cfff,2024-04-16,2024-05-18,Pro,22,0,0,True,False,False,True,annual,True,U-6f4e83,2024-06-20,feature_24,5,2560,0,False,42.666666666666664,T-dd8c7f,2024-01-23,2024-01-24 06:00:00,30.0,urgent,66,0.0,False,2024-01,3,Elevated,0.0,Extremely Unhappy,42.666666666666664,stable usage,0,No Errors
C-2e2a3f,A-7df7a7,2024-07-10,budget,0.0,False,False,False,missing features,S-5ed335,2023-10-17,2024-01-18,Enterprise,13,2587,31044,False,False,False,True,monthly,True,U-8c3610,2024-01-21,feature_3,12,3840,0,False,64.0,T-b2b3fd,2024-03-19,2024-03-20 02:00:00,26.0,high,132,3.0,True,2024-03,3,Elevated,4.0,Satisfied,64.0,engaged,0,No Errors
C-2e2a3f,A-7df7a7,2024-07-10,budget,0.0,False,False,False,missing features,S-5ed335,2023-10-17,2024-01-18,Enterprise,13,2587,31044,False,False,False,True,monthly,True,U-8c3610,2024-01-21,feature_3,12,3840,0,False,64.0,T-9703b6,2023-07-04,2023-07-04 08:00:00,8.0,urgent,142,4.0,False,2023-07,3,Elevated,4.0,Satisfied,64.0,engaged,0,No Errors
C-2e2a3f,A-7df7a7,2024-07-10,budget,0.0,False,False,False,missing features,S-5ed335,2023-10-17,2024-01-18,Enterprise,13,2587,31044,False,False,False,True,monthly,True,U-8c3610,2024-01-21,feature_3,12,3840,0,False,64.0,T-d6707b,2023-04-24,2023-04-26 02:00:00,50.0,high,5,5.0,False,2023-04,3,Elevated,4.0,Satisfied,64.0,engaged,0,No Errors
C-f72425,A-32fb14,2023-08-19,budget,0.0,False,False,False,switched to competitor,S-5ed35a,2024-03-16,2024-04-21,Basic,47,893,10716,False,False,False,True,monthly,True,U-ce7037,2024-05-25,feature_31,4,1200,0,False,20.0,T-c6dcaf,2023-03-18,2023-03-20 15:00:00,63.0,low,24,0.0,False,2023-03,5,High Risk,1.8,Unhappy,20.0,disengaged,0,No Errors
C-f72425,A-32fb14,2023-08-19,budget,0.0,False,False,False,switched to competitor,S-5ed35a,2024-03-16,2024-04-21,Basic,47,893,10716,False,False,False,True,monthly,True,U-ce7037,2024-05-25,feature_31,4,1200,0,False,20.0,T-9ff2ab,2024-05-27,2024-05-27 17:00:00,17.0,urgent,10,0.0,False,2024-05,5,High Risk,1.8,Unhappy,20.0,disengaged,0,No Errors
C-f72425,A-32fb14,2023-08-19,budget,0.0,False,False,False,switched to competitor,S-5ed35a,2024-03-16,2024-04-21,Basic,47,893,10716,False,False,False,True,monthly,True,U-ce7037,2024-05-25,feature_31,4,1200,0,False,20.0,T-eb97d9,2024-07-22,2024-07-22 21:00:00,21.0,urgent,115,0.0,False,2024-07,5,High Risk,1.8,Unhappy,20.0,disengaged,0,No Errors
C-f72425,A-32fb14,2023-08-19,budget,0.0,False,False,False,switched to competitor,S-5ed35a,2024-03-16,2024-04-21,Basic,47,893,10716,False,False,False,True,monthly,True,U-ce7037,2024-05-25,feature_31,4,1200,0,False,20.0,T-b123d2,2024-09-05,2024-09-05 07:00:00,7.0,low,89,4.0,False,2024-09,5,High Risk,1.8,Unhappy,20.0,disengaged,0,No Errors
C-f72425,A-32fb14,2023-08-19,budget,0.0,False,False,False,switched to competitor,S-5ed35a,2024-03-16,2024-04-21,Basic,47,893,10716,False,False,False,True,monthly,True,U-ce7037,2024-05-25,feature_31,4,1200,0,False,20.0,T-dba043,2024-06-17,2024-06-19 14:00:00,62.0,urgent,60,5.0,False,2024-06,5,High Risk,1.8,Unhappy,20.0,disengaged,0,No Errors
C-345bbc,A-922109,2024-08-03,support,0.0,True,True,False,too expensive,S-1cf9b0,2024-07-15,2024-12-27,Pro,9,441,5292,False,False,False,True,monthly,False,U-ffc846,2023-05-04,feature_2,6,1914,2,False,31.9,T-50ad36,2023-05-07,2023-05-08 02:00:00,26.0,medium,126,0.0,False,2023-05,3,Elevated,1.0,Extremely Unhappy,31.899999999999995,inconsistent,6,Medium Errors
C-345bbc,A-922109,2024-08-03,support,0.0,True,True,False,too expensive,S-1cf9b0,2024-07-15,2024-12-27,Pro,9,441,5292,False,False,False,True,monthly,False,U-ffc846,2023-05-04,feature_2,6,1914,2,False,31.9,T-aeb97e,2023-05-15,2023-05-15 01:00:00,1.0,medium,151,0.0,False,2023-05,3,Elevated,1.0,Extremely Unhappy,31.899999999999995,inconsistent,6,Medium Errors
C-345bbc,A-922109,2024-08-03,support,0.0,True,True,False,too expensive,S-1cf9b0,2024-07-15,2024-12-27,Pro,9,441,5292,False,False,False,True,monthly,False,U-ffc846,2023-05-04,feature_2,6,1914,2,False,31.9,T-42f242,2024-04-12,2024-04-14 01:00:00,49.0,high,104,3.0,False,2024-04,3,Elevated,1.0,Extremely Unhappy,31.899999999999995,inconsistent,6,Medium Errors
C-a26ce8,A-5a184f,2024-03-19,support,0.0,False,True,False,missing features,S-44046d,2024-11-06,2024-12-13,Basic,36,684,8208,False,False,False,True,annual,True,U-6dc22c,2024-11-28,feature_19,11,1782,0,False,29.7,T-fcedc6,2024-04-13,2024-04-14 13:00:00,37.0,high,33,4.0,False,2024-04,3,Elevated,4.333333333333333,Very Satisfied,29.7,inconsistent,0,No Errors
C-a26ce8,A-5a184f,2024-03-19,support,0.0,False,True,False,missing features,S-44046d,2024-11-06,2024-12-13,Basic,36,684,8208,False,False,False,True,annual,True,U-6dc22c,2024-11-28,feature_19,11,1782,0,False,29.7,T-bd38ae,2023-09-25,2023-09-25 05:00:00,5.0,medium,38,4.0,False,2023-09,3,Elevated,4.333333333333333,Very Satisfied,29.7,inconsistent,0,No Errors
C-a26ce8,A-5a184f,2024-03-19,support,0.0,False,True,False,missing features,S-44046d,2024-11-06,2024-12-13,Basic,36,684,8208,False,False,False,True,annual,True,U-6dc22c,2024-11-28,feature_19,11,1782,0,False,29.7,T-7b5fdd,2023-06-28,2023-06-28 04:00:00,4.0,low,56,5.0,False,2023-06,3,Elevated,4.333333333333333,Very Satisfied,29.7,inconsistent,0,No Errors
C-86a446,A-ccb686,2024-06-22,budget,0.0,True,False,False,none,S-951de6,2024-05-04,2024-10-10,Basic,10,190,2280,False,False,False,True,annual,True,U-78767e,2024-08-14,feature_4,8,1056,0,False,17.6,T-956203,2023-11-06,2023-11-08 19:00:00,67.0,high,30,4.0,False,2023-11,1,Stable,4.0,Satisfied,17.6,disengaged,0,No Errors
C-10ce15,A-029f69,2024-12-14,competitor,32.73,False,False,False,too expensive,S-e0bfb1,2024-08-04,2024-08-23,Pro,21,1029,12348,False,False,False,True,annual,False,U-c17482,2024-04-14,feature_28,6,1032,0,False,17.2,T-273811,2023-06-23,2023-06-25 01:00:00,49.0,low,85,0.0,False,2023-06,2,Stable,1.5,Unhappy,17.2,disengaged,0,No Errors
C-10ce15,A-029f69,2024-12-14,competitor,32.73,False,False,False,too expensive,S-e0bfb1,2024-08-04,2024-08-23,Pro,21,1029,12348,False,False,False,True,annual,False,U-c17482,2024-04-14,feature_28,6,1032,0,False,17.2,T-788eff,2024-04-18,2024-04-19 11:00:00,35.0,urgent,131,3.0,False,2024-04,2,Stable,1.5,Unhappy,17.2,disengaged,0,No Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-00fa83,2023-04-01,2023-04-03 22:00:00,70.0,low,6,0.0,False,2023-04,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-6ec2a9,2023-06-21,2023-06-23 22:00:00,70.0,low,3,0.0,False,2023-06,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-b78a44,2023-09-27,2023-09-28 08:00:00,32.0,medium,103,4.0,False,2023-09,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-6b831b,2024-12-12,2024-12-14 19:00:00,67.0,low,57,3.0,False,2024-12,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-095fc4,2023-03-01,2023-03-02 16:00:00,40.0,urgent,100,0.0,False,2023-03,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-0a9b1f,2023-01-27,2023-01-27 19:00:00,19.0,medium,166,0.0,True,2023-01,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-c83359,2023-07-17,2023-07-17 20:00:00,20.0,low,25,3.0,False,2023-07,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-2698c2,A-9208f0,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1,False,2.5,T-a0d060,2023-01-04,2023-01-04 12:00:00,12.0,low,18,0.0,False,2023-01,8,Critical,1.25,Unhappy,2.5,disengaged,8,Medium Errors
C-48906a,A-5a92e7,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1,False,28.35,T-926ee8,2023-06-17,2023-06-19 20:00:00,68.0,high,9,5.0,False,2023-06,7,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7,Medium Errors
C-48906a,A-5a92e7,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1,False,28.35,T-bd64bb,2023-04-25,2023-04-27 19:00:00,67.0,urgent,172,5.0,False,2023-04,7,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7,Medium Errors
C-48906a,A-5a92e7,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1,False,28.35,T-f6909c,2023-05-18,2023-05-19 23:00:00,47.0,medium,9,5.0,False,2023-05,7,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7,Medium Errors
C-48906a,A-5a92e7,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1,False,28.35,T-c895a0,2024-10-10,2024-10-10 22:00:00,22.0,medium,3,3.0,False,2024-10,7,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7,Medium Errors
C-48906a,A-5a92e7,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1,False,28.35,T-963409,2023-04-01,2023-04-01 17:00:00,17.0,urgent,127,4.0,False,2023-04,7,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7,Medium Errors
C-48906a,A-5a92e7,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1,False,28.35,T-4d29dc,2023-01-04,2023-01-05 01:00:00,25.0,urgent,147,0.0,False,2023-01,7,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7,Medium Errors
C-48906a,A-5a92e7,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1,False,28.35,T-5cfb64,2024-08-15,2024-08-17 21:00:00,69.0,low,136,0.0,False,2024-08,7,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7,Medium Errors
C-4f7342,A-f45426,2024-11-13,pricing,0.0,False,False,False,switched to competitor,S-79bb4c,2024-09-21,2024-11-03,Pro,11,539,6468,False,False,False,True,annual,False,U-6fb1cb,2024-10-19,feature_36,13,91,0,False,1.5166666666666666,T-05fd42,2024-08-24,2024-08-25 14:00:00,38.0,urgent,38,4.0,False,2024-08,3,Elevated,1.3333333333333333,Unhappy,1.5166666666666666,disengaged,0,No Errors
C-4f7342,A-f45426,2024-11-13,pricing,0.0,False,False,False,switched to competitor,S-79bb4c,2024-09-21,2024-11-03,Pro,11,539,6468,False,False,False,True,annual,False,U-6fb1cb,2024-10-19,feature_36,13,91,0,False,1.5166666666666666,T-41c4aa,2023-10-31,2023-10-31 11:00:00,11.0,low,144,0.0,False,2023-10,3,Elevated,1.3333333333333333,Unhappy,1.5166666666666666,disengaged,0,No Errors
C-4f7342,A-f45426,2024-11-13,pricing,0.0,False,False,False,switched to competitor,S-79bb4c,2024-09-21,2024-11-03,Pro,11,539,6468,False,False,False,True,annual,False,U-6fb1cb,2024-10-19,feature_36,13,91,0,False,1.5166666666666666,T-afb7aa,2023-05-02,2023-05-02 02:00:00,2.0,urgent,25,0.0,False,2023-05,3,Elevated,1.3333333333333333,Unhappy,1.5166666666666666,disengaged,0,No Errors
C-f208d4,A-6da850,2024-10-25,competitor,0.0,False,False,False,missing features,S-42aaf0,2024-12-31,2024-12-31,Basic,6,114,1368,False,False,False,True,annual,True,U-44cc76,2023-05-31,feature_22,7,539,0,False,8.983333333333333,T-abcd41,2024-11-01,2024-11-02 12:00:00,36.0,medium,44,0.0,False,2024-11,5,High Risk,0.8,Extremely Unhappy,8.983333333333333,disengaged,0,No Errors
C-f208d4,A-6da850,2024-10-25,competitor,0.0,False,False,False,missing features,S-42aaf0,2024-12-31,2024-12-31,Basic,6,114,1368,False,False,False,True,annual,True,U-44cc76,2023-05-31,feature_22,7,539,0,False,8.983333333333333,T-e0c9bf,2023-01-10,2023-01-12 21:00:00,69.0,medium,26,0.0,False,2023-01,5,High Risk,0.8,Extremely Unhappy,8.983333333333333,disengaged,0,No Errors
C-f208d4,A-6da850,2024-10-25,competitor,0.0,False,False,False,missing features,S-42aaf0,2024-12-31,2024-12-31,Basic,6,114,1368,False,False,False,True,annual,True,U-44cc76,2023-05-31,feature_22,7,539,0,False,8.983333333333333,T-6c817f,2023-08-01,2023-08-03 23:00:00,71.0,urgent,69,0.0,False,2023-08,5,High Risk,0.8,Extremely Unhappy,8.983333333333333,disengaged,0,No Errors
C-f208d4,A-6da850,2024-10-25,competitor,0.0,False,False,False,missing features,S-42aaf0,2024-12-31,2024-12-31,Basic,6,114,1368,False,False,False,True,annual,True,U-44cc76,2023-05-31,feature_22,7,539,0,False,8.983333333333333,T-3345a4,2024-12-21,2024-12-23 09:00:00,57.0,low,112,4.0,False,2024-12,5,High Risk,0.8,Extremely Unhappy,8.983333333333333,disengaged,0,No Errors
C-f208d4,A-6da850,2024-10-25,competitor,0.0,False,False,False,missing features,S-42aaf0,2024-12-31,2024-12-31,Basic,6,114,1368,False,False,False,True,annual,True,U-44cc76,2023-05-31,feature_22,7,539,0,False,8.983333333333333,T-d890d5,2023-09-22,2023-09-22 12:00:00,12.0,high,131,0.0,False,2023-09,5,High Risk,0.8,Extremely Unhappy,8.983333333333333,disengaged,0,No Errors
C-859615,A-8e47ca,2024-06-01,competitor,0.0,False,False,False,missing features,S-93dc0e,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-e84434,2024-11-12,feature_13,14,7756,0,False,129.26666666666668,T-1c52db,2023-01-04,2023-01-05 22:00:00,46.0,medium,90,0.0,False,2023-01,5,High Risk,1.6,Unhappy,129.26666666666668,dependency stress,0,No Errors
C-859615,A-8e47ca,2024-06-01,competitor,0.0,False,False,False,missing features,S-93dc0e,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-e84434,2024-11-12,feature_13,14,7756,0,False,129.26666666666668,T-322072,2023-02-17,2023-02-18 11:00:00,35.0,high,130,0.0,False,2023-02,5,High Risk,1.6,Unhappy,129.26666666666668,dependency stress,0,No Errors
C-859615,A-8e47ca,2024-06-01,competitor,0.0,False,False,False,missing features,S-93dc0e,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-e84434,2024-11-12,feature_13,14,7756,0,False,129.26666666666668,T-2651ec,2024-02-18,2024-02-18 10:00:00,10.0,high,21,0.0,False,2024-02,5,High Risk,1.6,Unhappy,129.26666666666668,dependency stress,0,No Errors
C-859615,A-8e47ca,2024-06-01,competitor,0.0,False,False,False,missing features,S-93dc0e,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-e84434,2024-11-12,feature_13,14,7756,0,False,129.26666666666668,T-611c1e,2023-03-09,2023-03-09 04:00:00,4.0,high,17,3.0,False,2023-03,5,High Risk,1.6,Unhappy,129.26666666666668,dependency stress,0,No Errors
C-859615,A-8e47ca,2024-06-01,competitor,0.0,False,False,False,missing features,S-93dc0e,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,U-e84434,2024-11-12,feature_13,14,7756,0,False,129.26666666666668,T-8639ca,2023-09-30,2023-10-03 00:00:00,72.0,medium,145,5.0,True,2023-09,5,High Risk,1.6,Unhappy,129.26666666666668,dependency stress,0,No Errors
C-7cace4,A-484819,2023-12-29,support,0.0,False,False,False,none,S-5228d6,2024-05-30,2024-08-05,Enterprise,26,5174,62088,False,True,False,True,annual,False,U-03dd45,2024-03-14,feature_7,14,4928,0,False,82.13333333333334,T-1e968e,2023-12-10,2023-12-10 15:00:00,15.0,urgent,127,0.0,False,2023-12,5,High Risk,1.8,Unhappy,82.13333333333334,dependency stress,0,No Errors
C-7cace4,A-484819,2023-12-29,support,0.0,False,False,False,none,S-5228d6,2024-05-30,2024-08-05,Enterprise,26,5174,62088,False,True,False,True,annual,False,U-03dd45,2024-03-14,feature_7,14,4928,0,False,82.13333333333334,T-a0545c,2024-04-26,2024-04-26 06:00:00,6.0,medium,152,0.0,False,2024-04,5,High Risk,1.8,Unhappy,82.13333333333334,dependency stress,0,No Errors
C-7cace4,A-484819,2023-12-29,support,0.0,False,False,False,none,S-5228d6,2024-05-30,2024-08-05,Enterprise,26,5174,62088,False,True,False,True,annual,False,U-03dd45,2024-03-14,feature_7,14,4928,0,False,82.13333333333334,T-95e4c4,2024-02-24,2024-02-26 12:00:00,60.0,low,176,4.0,False,2024-02,5,High Risk,1.8,Unhappy,82.13333333333334,dependency stress,0,No Errors
C-7cace4,A-484819,2023-12-29,support,0.0,False,False,False,none,S-5228d6,2024-05-30,2024-08-05,Enterprise,26,5174,62088,False,True,False,True,annual,False,U-03dd45,2024-03-14,feature_7,14,4928,0,False,82.13333333333334,T-6ba61d,2024-08-15,2024-08-17 18:00:00,66.0,high,165,0.0,False,2024-08,5,High Risk,1.8,Unhappy,82.13333333333334,dependency stress,0,No Errors
C-7cace4,A-484819,2023-12-29,support,0.0,False,False,False,none,S-5228d6,2024-05-30,2024-08-05,Enterprise,26,5174,62088,False,True,False,True,annual,False,U-03dd45,2024-03-14,feature_7,14,4928,0,False,82.13333333333334,T-0217dd,2023-02-05,2023-02-05 19:00:00,19.0,urgent,78,5.0,False,2023-02,5,High Risk,1.8,Unhappy,82.13333333333334,dependency stress,0,No Errors
